gameId,gameDateTimeEst,teamCity,teamName,teamId,opponentTeamCity,opponentTeamName,opponentTeamId,home,win,teamScore,opponentScore,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,numMinutes,q1Points,q2Points,q3Points,q4Points,benchPoints,biggestLead,biggestScoringRun,leadChanges,pointsFastBreak,pointsFromTurnovers,pointsInThePaint,pointsSecondChance,timesTied,timeoutsRemaining,seasonWins,seasonLosses,coachId
26600082,1966-11-19 19:00:00,Los Angeles,Lakers,1610612747,San Francisco,Warriors,1610612744,1,0,109,144,,,,,41,,,,,38,27,0.711,,,,33,,-35,240,,,,,,,,,,,,,,,,,
27900012,1979-10-13 20:00:00,Indiana,Pacers,1610612754,Atlanta,Hawks,1610612737,1,1,115,101,,,,,47,,,1,,26,20,0.769,,,,30,,14,240,,,,,,,,,,,,,,,,,
29300035,1993-11-09 20:00:00,Los Angeles,Lakers,1610612747,Portland,Trail Blazers,1610612757,1,0,102,109,30,2,8,90,43,0.478,11,3,0.273,21,13,0.619,30,16,46,32,21,-7,240,,,,,,,,,,,,,,,,,
12100038,2021-10-10 22:00:00,Phoenix,Suns,1610612756,Los Angeles,Lakers,1610612747,0,1,123,94,26,4,8,90,47,0.522,29,9,0.31,22,20,0.909,43,13,56,22,21,29,240,,,,,,,,,,,,,,,,,
29301013,1994-04-12 20:00:00,Seattle,SuperSonics,1610612760,Los Angeles,Clippers,1610612746,0,1,116,101,33,3,12,89,46,0.517,8,4,0.5,24,20,0.833,32,15,47,25,17,15,240,,,,,,,,,,,,,,,,,
28600523,1987-02-03 20:00:00,Houston,Rockets,1610612745,Denver,Nuggets,1610612743,1,0,105,107,34,7,3,94,44,0.468,1,0,0,23,17,0.739,38,11,49,21,17,-2,240,,,,,,,,,,,,,,,,,
20500983,2006-03-19 14:00:00,Atlanta,Hawks,1610612737,Orlando,Magic,1610612753,1,1,108,107,27,4,2,94,44,0.468,16,8,0.5,20,12,0.6,27,18,45,21,8,1,265,,,,,,,,,,,,,,,,,
26300275,1964-02-15 19:00:00,San Francisco,Warriors,1610612744,Boston,Celtics,1610612738,1,0,87,96,,,,102,33,0.324,,,,42,21,0.5,,,77,23,,-9,0,,,,,,,,,,,,,,,,,
22100627,2022-01-13 19:30:00,Milwaukee,Bucks,1610612749,Golden State,Warriors,1610612744,1,1,118,99,29,7,10,86,44,0.512,41,18,0.439,18,12,0.667,49,5,54,16,17,19,240,,,,,,,,,,,,,,,,,
29200791,1993-03-11 20:00:00,Seattle,SuperSonics,1610612760,Milwaukee,Bucks,1610612749,0,1,116,105,24,2,15,88,46,0.523,8,2,0.25,29,22,0.759,26,19,45,19,19,11,240,,,,,,,,,,,,,,,,,
27800197,1978-11-21 20:00:00,Indiana,Pacers,1610612754,San Antonio,Spurs,1610612759,0,1,108,103,,,,,46,,,,,22,16,0.727,,,,19,,5,240,,,,,,,,,,,,,,,,,
20100851,2002-03-04 22:00:00,Sacramento,Kings,1610612758,Portland,Trail Blazers,1610612757,0,0,95,107,19,3,4,76,36,0.474,16,8,0.5,20,15,0.75,25,8,33,22,17,-12,240,,,,,,,,,,,,,,,,,
28901083,1990-04-20 20:00:00,Atlanta,Hawks,1610612737,New York,Knicks,1610612752,0,1,126,112,27,9,8,86,49,0.57,4,2,0.5,33,26,0.788,32,10,42,23,14,14,240,,,,,,,,,,,,,,,,,
27800354,1978-12-23 20:00:00,Cleveland,Cavaliers,1610612739,Atlanta,Hawks,1610612737,0,0,91,109,,,,,39,,,,,18,13,0.722,,,,27,,-18,240,,,,,,,,,,,,,,,,,
21100579,2012-03-07 21:00:00,Denver,Nuggets,1610612743,Cleveland,Cavaliers,1610612739,1,0,99,100,23,5,7,81,35,0.432,20,4,0.2,32,25,0.781,36,10,46,19,18,-1,240,,,,,,,,,,,,,,,,,
28100819,1982-03-30 20:00:00,Golden State,Warriors,1610612744,San Antonio,Spurs,1610612759,0,1,113,107,,,,,40,,,0,,43,33,0.767,,,,29,,6,240,,,,,,,,,,,,,,,,,
27300202,1973-12-01 20:00:00,New York,Knicks,1610612752,Cleveland,Cavaliers,1610612739,1,1,119,99,,,,,51,,,,,22,17,0.773,,,,25,,20,240,,,,,,,,,,,,,,,,,
22000822,2021-04-12 22:00:00,Houston,Rockets,1610612745,Phoenix,Suns,1610612756,0,0,120,126,32,3,9,87,44,0.506,42,17,0.405,19,15,0.789,39,12,51,15,21,-6,240,,,,,,,,,,,,,,,,,
27500177,1975-12-06 19:35:00,Houston,Rockets,1610612745,Detroit,Pistons,1610612765,1,1,105,96,,,,,45,,,,,20,15,0.75,,,,20,,9,240,,,,,,,,,,,,,,,,,
21900174,2019-11-15 22:30:00,Sacramento,Kings,1610612758,Los Angeles,Lakers,1610612747,0,0,97,99,24,0,7,82,36,0.439,39,16,0.41,9,9,1,33,10,43,22,18,-2,240,,,,,,,,,,,,,,,,,
20200482,2003-01-06 19:30:00,Detroit,Pistons,1610612765,Toronto,Raptors,1610612761,1,1,82,74,17,8,8,72,32,0.444,11,3,0.273,21,15,0.714,30,11,41,19,10,8,240,,,,,,,,,,,,,,,,,
22300241,2023-11-25 19:00:00,Atlanta,Hawks,1610612737,Washington,Wizards,1610612764,0,1,136,108,29,2,13,102,52,0.51,37,18,0.486,20,14,0.7,32,17,49,15,10,28,240,,,,,,,,,,,,,,,,,
29300508,1994-01-22 20:00:00,Phoenix,Suns,1610612756,Portland,Trail Blazers,1610612757,1,1,118,117,29,7,14,93,43,0.462,6,4,0.667,45,28,0.622,27,20,47,27,9,1,240,,,,,,,,,,,,,,,,,
27500413,1976-01-28 20:00:00,Portland,Trail Blazers,1610612757,Seattle,SuperSonics,1610612760,1,1,124,104,,,,,44,,,,,43,36,0.837,,,,25,,20,240,,,,,,,,,,,,,,,,,
29700384,1997-12-26 19:00:00,Orlando,Magic,1610612753,Indiana,Pacers,1610612754,0,0,81,107,21,3,10,85,31,0.365,11,7,0.636,20,12,0.6,22,17,39,24,14,-26,240,,,,,,,,,,,,,,,,,
29500680,1996-02-13 20:00:00,Philadelphia,76ers,1610612755,Milwaukee,Bucks,1610612749,0,1,104,101,16,6,9,68,31,0.456,11,7,0.636,53,35,0.66,35,13,48,27,18,3,240,,,,,,,,,,,,,,,,,
21200060,2012-11-07 20:00:00,Orlando,Magic,1610612753,Minnesota,Timberwolves,1610612750,0,0,75,90,17,7,6,80,28,0.35,12,3,0.25,20,16,0.8,29,12,41,22,20,-15,240,,,,,,,,,,,,,,,,,
28300386,1984-01-07 20:00:00,Atlanta,Hawks,1610612737,New Jersey,Nets,1610612751,0,0,104,108,10,,,76,40,0.526,,1,,31,23,0.742,,,31,30,,-4,240,,,,,,,,,,,,,,,,,
27500490,1976-02-15 13:35:00,Philadelphia,76ers,1610612755,New York,Knicks,1610612752,1,0,82,88,,,,,37,,,,,11,8,0.727,,,,24,,-6,240,,,,,,,,,,,,,,,,,
20701035,2008-03-22 20:30:00,Indiana,Pacers,1610612754,Chicago,Bulls,1610612741,0,1,108,101,18,5,12,87,38,0.437,26,13,0.5,25,19,0.76,31,12,43,22,13,7,240,,,,,,,,,,,,,,,,,
28900772,1990-03-04 20:00:00,Boston,Celtics,1610612738,Chicago,Bulls,1610612741,1,0,114,118,34,7,2,93,45,0.484,11,5,0.455,23,19,0.826,33,16,49,22,15,-4,240,,,,,,,,,,,,,,,,,
28500447,1986-01-17 20:00:00,Phoenix,Suns,1610612756,Seattle,SuperSonics,1610612760,1,1,103,100,27,10,9,67,37,0.552,0,0,,37,29,0.784,33,14,47,21,27,3,240,,,,,,,,,,,,,,,,,
26500359,1966-03-20 19:00:00,Boston,Celtics,1610612738,Cincinnati,Royals,1610612758,1,1,121,104,,,,,45,,,,,35,31,0.886,,,,24,,17,240,,,,,,,,,,,,,,,,,
21900341,2019-12-08 21:00:00,Portland,Trail Blazers,1610612757,Oklahoma City,Thunder,1610612760,1,0,96,108,16,8,7,100,36,0.36,33,9,0.273,18,15,0.833,33,18,51,26,8,-12,240,,,,,,,,,,,,,,,,,
21200932,2013-03-09 21:00:00,Houston,Rockets,1610612745,Phoenix,Suns,1610612756,0,0,105,107,22,5,10,86,37,0.43,41,19,0.463,18,12,0.667,24,15,39,24,21,-2,240,,,,,,,,,,,,,,,,,
25200003,1952-11-16 19:00:00,Boston,Celtics,1610612738,Rochester,Royals,1610612758,1,1,96,87,,,,,31,,,,,,34,,,,,26,,9,0,,,,,,,,,,,,,,,,,
41300214,2014-05-12 20:00:00,Brooklyn,Nets,1610612751,Miami,Heat,1610612748,1,0,96,102,22,1,4,78,34,0.436,22,5,0.227,28,23,0.821,26,14,40,22,11,-6,240,,,,,,,,,,,,,,,,,
29500611,1996-01-30 20:00:00,Los Angeles,Clippers,1610612746,Dallas,Mavericks,1610612742,0,0,101,105,23,9,9,87,41,0.471,22,9,0.409,18,10,0.556,35,12,47,29,17,-4,240,,,,,,,,,,,,,,,,,
29500244,1995-12-07 20:00:00,Utah,Jazz,1610612762,Denver,Nuggets,1610612743,1,0,119,124,26,6,9,101,45,0.446,23,13,0.565,19,16,0.842,21,24,45,26,10,-5,240,,,,,,,,,,,,,,,,,
28100652,1982-03-02 20:00:00,Portland,Trail Blazers,1610612757,Phoenix,Suns,1610612756,1,1,119,108,,,,,45,,,2,,39,27,0.692,,,,27,,11,265,,,,,,,,,,,,,,,,,
25300118,1953-12-25 19:00:00,Philadelphia,Warriors,1610612744,Rochester,Royals,1610612758,1,0,65,73,,,,,23,,,,,,19,,,,,32,,-8,0,,,,,,,,,,,,,,,,,
29001086,1991-04-19 20:00:00,San Antonio,Spurs,1610612759,Denver,Nuggets,1610612743,0,0,122,125,30,11,9,93,48,0.516,4,1,0.25,33,25,0.758,36,11,47,22,22,-3,240,,,,,,,,,,,,,,,,,
26800225,1968-12-20 19:00:00,Chicago,Bulls,1610612741,Baltimore,Bullets,1610612764,0,0,102,125,,,,,42,,,,,24,18,0.75,,,,21,,-23,240,,,,,,,,,,,,,,,,,
11100015,2011-12-20 19:00:00,Philadelphia,76ers,1610612755,Washington,Wizards,1610612764,1,1,101,94,20,4,3,72,30,0.417,16,7,0.438,44,34,0.773,43,12,55,27,20,7,240,,,,,,,,,,,,,,,,,
22500554,2026-01-11 20:00:00,Milwaukee,Bucks,1610612749,Denver,Nuggets,1610612743,0,0,104,108,29,6,5,85,38,0.447,34,14,0.412,20,14,0.7,34,10,44,19,9,-4,240,23,29,22,30,31,7,11,6,14,10,38,9,5,0,17,22,
27700641,1978-02-24 20:00:00,Milwaukee,Bucks,1610612749,Chicago,Bulls,1610612741,0,1,112,109,,,,,47,,,,,22,18,0.818,,,,26,,3,265,,,,,,,,,,,,,,,,,
47409404,1975-05-25 19:00:00,Washington,Bullets,1610612764,Golden State,Warriors,1610612744,1,0,95,96,28,5,13,83,39,0.47,,,,23,17,0.739,26,11,37,24,,-1,240,,,,,,,,,,,,,,,,,
27800612,1979-02-13 20:00:00,Denver,Nuggets,1610612743,Chicago,Bulls,1610612741,0,1,104,94,,,,,41,,,,,27,22,0.815,,,,26,,10,240,,,,,,,,,,,,,,,,,
22500235,2025-11-16 18:00:00,Brooklyn,Nets,1610612751,Washington,Wizards,1610612764,0,1,129,106,32,8,4,79,42,0.532,41,17,0.415,35,28,0.8,37,7,44,18,14,23,240,28,35,31,35,51,24,12,5,7,10,44,12,5,1,2,11,
29401078,1995-04-20 20:00:00,Charlotte,Hornets,1610612766,New York,Knicks,1610612752,1,0,86,91,17,5,5,67,30,0.448,14,3,0.214,29,23,0.793,34,3,37,32,18,-5,240,,,,,,,,,,,,,,,,,
25800166,1959-01-17 19:00:00,New York,Knicks,1610612752,Cincinnati,Royals,1610612758,1,1,117,105,,,,,37,,,,,,43,,,,,28,,12,0,,,,,,,,,,,,,,,,,
20400089,2004-11-13 21:00:00,Phoenix,Suns,1610612756,Sacramento,Kings,1610612758,1,0,111,113,15,9,4,81,41,0.506,24,9,0.375,22,20,0.909,27,15,42,21,17,-2,240,,,,,,,,,,,,,,,,,
28200417,1983-01-13 20:00:00,Phoenix,Suns,1610612756,Seattle,SuperSonics,1610612760,1,1,102,99,28,,,87,40,0.46,,0,,29,22,0.759,,,44,24,,3,240,,,,,,,,,,,,,,,,,
28200788,1983-03-22 20:00:00,Atlanta,Hawks,1610612737,Indiana,Pacers,1610612754,0,1,111,102,13,,,78,40,0.513,,1,,39,30,0.769,,,42,24,,9,240,,,,,,,,,,,,,,,,,
29900063,1999-11-10 19:30:00,Orlando,Magic,1610612753,Philadelphia,76ers,1610612755,1,1,110,105,30,7,8,86,44,0.512,11,3,0.273,25,19,0.76,30,10,40,22,11,5,240,,,,,,,,,,,,,,,,,
28100530,1982-02-07 20:00:00,Chicago,Bulls,1610612741,Philadelphia,76ers,1610612755,0,0,107,123,25,10,,75,39,0.52,5,0,0,42,29,0.69,,,36,19,10,-16,240,,,,,,,,,,,,,,,,,
28400803,1985-03-22 20:00:00,New York,Knicks,1610612752,Indiana,Pacers,1610612754,0,1,118,113,27,,,90,46,0.511,,0,,36,26,0.722,,,60,36,,5,240,,,,,,,,,,,,,,,,,
22300775,2024-02-13 22:00:00,Minnesota,Timberwolves,1610612750,Portland,Trail Blazers,1610612757,0,1,121,109,24,9,8,84,39,0.464,33,13,0.394,34,30,0.882,29,12,41,18,12,12,240,,,,,,,,,,,,,,,,,
22300190,2023-11-13 20:00:00,Chicago,Bulls,1610612741,Milwaukee,Bucks,1610612749,0,0,109,118,24,7,9,100,38,0.38,42,14,0.333,21,19,0.905,29,18,47,25,8,-9,240,,,,,,,,,,,,,,,,,
27400366,1975-01-18 19:00:00,Washington,Bullets,1610612764,Golden State,Warriors,1610612744,1,1,125,101,,,,,53,,,,,23,19,0.826,,,,14,,24,240,,,,,,,,,,,,,,,,,
29000020,1990-11-03 20:00:00,Boston,Celtics,1610612738,New York,Knicks,1610612752,0,1,106,103,26,4,4,95,47,0.495,0,0,,20,12,0.6,33,14,47,21,14,3,240,,,,,,,,,,,,,,,,,
21700310,2017-11-29 20:30:00,Dallas,Mavericks,1610612742,Brooklyn,Nets,1610612751,1,0,104,109,26,3,5,84,39,0.464,27,9,0.333,21,17,0.81,37,7,44,23,11,-5,240,,,,,,,,,,,,,,,,,
22100166,2021-11-10 20:30:00,San Antonio,Spurs,1610612759,Sacramento,Kings,1610612758,1,1,136,117,34,3,11,92,49,0.533,32,18,0.563,31,20,0.645,31,12,43,16,8,19,240,,,,,,,,,,,,,,,,,
26100283,1962-02-14 19:00:00,New York,Knicks,1610612752,Boston,Celtics,1610612738,1,1,125,112,,,,,55,,,,,,15,,,,,20,,13,0,,,,,,,,,,,,,,,,,
21100175,2012-01-14 20:00:00,Memphis,Grizzlies,1610612763,New Orleans,Hornets,1610612740,1,1,108,99,16,5,7,78,35,0.449,10,5,0.5,41,33,0.805,27,13,40,19,9,9,240,,,,,,,,,,,,,,,,,
20400618,2005-01-26 20:00:00,Houston,Rockets,1610612745,New Orleans,Hornets,1610612740,0,1,82,77,18,5,8,76,29,0.382,23,6,0.261,23,18,0.783,29,13,42,13,12,5,240,,,,,,,,,,,,,,,,,
21200133,2012-11-17 19:00:00,Washington,Wizards,1610612764,Utah,Jazz,1610612762,1,0,76,83,18,6,10,85,31,0.365,16,5,0.313,12,9,0.75,28,16,44,20,15,-7,240,,,,,,,,,,,,,,,,,
21400171,2014-11-20 22:30:00,Sacramento,Kings,1610612758,Chicago,Bulls,1610612741,1,1,103,88,26,4,5,74,38,0.514,6,4,0.667,27,23,0.852,33,7,40,21,13,15,240,,,,,,,,,,,,,,,,,
26900478,1970-02-26 19:00:00,Phoenix,Suns,1610612756,Detroit,Pistons,1610612765,0,1,131,123,,,,,52,,,,,37,27,0.73,,,,19,,8,240,,,,,,,,,,,,,,,,,
20400311,2004-12-14 20:00:00,Sacramento,Kings,1610612758,Milwaukee,Bucks,1610612749,0,1,89,86,24,4,10,90,35,0.389,25,9,0.36,10,10,1,32,14,46,23,14,3,240,,,,,,,,,,,,,,,,,
21200407,2012-12-25 17:30:00,Miami,Heat,1610612748,Oklahoma City,Thunder,1610612760,1,1,103,97,20,5,6,80,38,0.475,28,8,0.286,19,19,1,25,9,34,26,14,6,240,,,,,,,,,,,,,,,,,
20200266,2002-12-04 22:30:00,Los Angeles,Clippers,1610612746,Miami,Heat,1610612748,1,1,89,80,15,6,5,74,31,0.419,16,3,0.188,30,24,0.8,32,12,44,21,13,9,240,,,,,,,,,,,,,,,,,
21100129,2012-01-09 19:30:00,Charlotte,Bobcats,1610612766,New York,Knicks,1610612752,0,0,87,91,21,3,4,82,34,0.415,19,7,0.368,15,12,0.8,39,10,49,24,17,-4,240,,,,,,,,,,,,,,,,,
28700160,1987-12-04 20:00:00,Chicago,Bulls,1610612741,Denver,Nuggets,1610612743,0,0,89,105,19,2,12,87,34,0.391,2,2,1,28,19,0.679,30,17,47,27,20,-16,240,,,,,,,,,,,,,,,,,
21100404,2012-02-11 20:00:00,New York,Knicks,1610612752,Minnesota,Timberwolves,1610612750,0,1,100,98,20,1,13,84,40,0.476,19,7,0.368,22,13,0.591,31,7,38,22,20,2,240,,,,,,,,,,,,,,,,,
21001159,2011-04-05 21:00:00,Denver,Nuggets,1610612743,Oklahoma City,Thunder,1610612760,1,0,94,101,17,6,3,82,36,0.439,12,5,0.417,26,17,0.654,36,5,41,26,12,-7,240,,,,,,,,,,,,,,,,,
28600373,1987-01-08 20:00:00,Utah,Jazz,1610612762,Los Angeles,Lakers,1610612747,1,1,107,101,32,7,6,97,46,0.474,6,2,0.333,24,13,0.542,41,12,53,21,14,6,240,,,,,,,,,,,,,,,,,
20200365,2002-12-18 22:30:00,Los Angeles,Clippers,1610612746,Portland,Trail Blazers,1610612757,1,0,93,97,22,8,8,76,34,0.447,23,8,0.348,21,17,0.81,28,6,34,18,16,-4,240,,,,,,,,,,,,,,,,,
20701101,2008-03-31 20:00:00,Memphis,Grizzlies,1610612763,Atlanta,Hawks,1610612737,1,0,99,116,16,1,5,76,41,0.539,20,8,0.4,19,9,0.474,25,9,34,21,16,-17,240,,,,,,,,,,,,,,,,,
20600533,2007-01-12 19:30:00,New York,Knicks,1610612752,Charlotte,Bobcats,1610612766,1,0,110,126,22,2,8,85,40,0.471,14,7,0.5,32,23,0.719,27,17,44,19,17,-16,240,,,,,,,,,,,,,,,,,
28300918,1984-04-11 20:00:00,Atlanta,Hawks,1610612737,Indiana,Pacers,1610612754,0,1,114,111,30,,,73,42,0.575,,1,,34,29,0.853,,,38,26,,3,240,,,,,,,,,,,,,,,,,
42200223,2023-05-05 22:00:00,Denver,Nuggets,1610612743,Phoenix,Suns,1610612756,0,0,114,121,27,5,6,97,43,0.443,30,10,0.333,21,18,0.857,35,16,51,21,13,-7,240,,,,,,,,,,,,,,,,,
24900243,1949-12-31 19:00:00,Ft. Wayne Zollner,Pistons,1610612765,Philadelphia,Warriors,1610612744,0,1,65,62,,,,,24,,,,,29,17,0.586,,,,,,3,0,,,,,,,,,,,,,,,,,
20700885,2008-03-02 21:00:00,Sacramento,Kings,1610612758,Miami,Heat,1610612748,1,1,120,109,22,1,7,73,41,0.562,17,12,0.706,30,26,0.867,26,8,34,19,13,11,240,,,,,,,,,,,,,,,,,
29800489,1999-04-07 19:30:00,Dallas,Mavericks,1610612742,Miami,Heat,1610612748,0,0,87,93,18,3,3,74,34,0.459,6,1,0.167,23,18,0.783,28,10,38,22,9,-6,240,,,,,,,,,,,,,,,,,
27100665,1972-03-19 19:00:00,Atlanta,Hawks,1610612737,Cleveland,Cavaliers,1610612739,0,1,115,105,,,,,47,,,,,30,21,0.7,,,,25,,10,240,,,,,,,,,,,,,,,,,
20900868,2010-02-26 22:00:00,Utah,Jazz,1610612762,Sacramento,Kings,1610612758,0,0,99,103,29,5,3,88,36,0.409,21,5,0.238,28,22,0.786,35,13,48,20,13,-4,240,,,,,,,,,,,,,,,,,
21400984,2015-03-15 18:00:00,Denver,Nuggets,1610612743,New Orleans,Pelicans,1610612740,0,1,118,111,25,4,9,104,46,0.442,31,10,0.323,20,16,0.8,40,12,52,21,11,7,290,,,,,,,,,,,,,,,,,
21601150,2017-04-02 18:00:00,Cleveland,Cavaliers,1610612739,Indiana,Pacers,1610612754,1,1,135,130,29,4,7,95,47,0.495,43,18,0.419,33,23,0.697,41,15,56,19,16,5,290,,,,,,,,,,,,,,,,,
28200559,1983-02-07 20:00:00,New York,Knicks,1610612752,Indiana,Pacers,1610612754,1,1,105,99,25,,,74,43,0.581,,2,,28,17,0.607,,,35,18,,6,240,,,,,,,,,,,,,,,,,
21400646,2015-01-23 20:00:00,Dallas,Mavericks,1610612742,Chicago,Bulls,1610612741,1,0,98,102,16,8,12,82,37,0.451,18,6,0.333,18,18,1,21,9,30,16,12,-4,240,,,,,,,,,,,,,,,,,
29400463,1995-01-16 20:00:00,Golden State,Warriors,1610612744,Denver,Nuggets,1610612743,1,1,77,73,17,5,4,74,25,0.338,21,4,0.19,32,23,0.719,27,15,42,14,9,4,240,,,,,,,,,,,,,,,,,
47900012,1980-04-06 20:00:00,San Antonio,Spurs,1610612759,Houston,Rockets,1610612745,0,0,120,141,,,,,44,,,3,,32,29,0.906,,,,28,,-21,240,,,,,,,,,,,,,,,,,
20200442,2002-12-31 14:00:00,Boston,Celtics,1610612738,Memphis,Grizzlies,1610612763,1,1,96,89,24,5,11,88,37,0.42,27,12,0.444,11,10,0.909,27,13,40,17,14,7,240,,,,,,,,,,,,,,,,,
21400216,2014-11-26 19:30:00,Los Angeles,Clippers,1610612746,Detroit,Pistons,1610612765,0,1,104,98,21,3,9,78,37,0.474,28,12,0.429,19,18,0.947,30,9,39,19,15,6,240,,,,,,,,,,,,,,,,,
28900543,1990-01-26 20:00:00,San Antonio,Spurs,1610612759,Portland,Trail Blazers,1610612757,0,0,103,109,20,6,3,78,36,0.462,6,4,0.667,31,27,0.871,32,8,40,24,20,-6,240,,,,,,,,,,,,,,,,,
28700533,1988-02-14 20:00:00,New Jersey,Nets,1610612751,Philadelphia,76ers,1610612755,1,1,109,105,21,5,10,77,42,0.545,3,1,0.333,37,24,0.649,25,12,37,29,12,4,240,,,,,,,,,,,,,,,,,
28801024,1989-04-23 20:00:00,Denver,Nuggets,1610612743,Dallas,Mavericks,1610612742,1,0,96,113,19,5,6,102,38,0.373,14,4,0.286,20,16,0.8,33,14,47,23,13,-17,240,,,,,,,,,,,,,,,,,
20000444,2001-01-02 19:30:00,Atlanta,Hawks,1610612737,Boston,Celtics,1610612738,1,1,92,81,16,4,9,70,36,0.514,5,2,0.4,25,18,0.72,33,8,41,23,18,11,240,,,,,,,,,,,,,,,,,
26900372,1970-01-30 19:00:00,Baltimore,Bullets,1610612764,Detroit,Pistons,1610612765,0,0,117,129,,,,,43,,,,,37,31,0.838,,,,21,,-12,240,,,,,,,,,,,,,,,,,
29800528,1999-04-12 19:00:00,Cleveland,Cavaliers,1610612739,Boston,Celtics,1610612738,0,0,89,103,20,3,5,76,35,0.461,11,3,0.273,18,16,0.889,29,10,39,20,16,-14,240,,,,,,,,,,,,,,,,,
25800242,1959-02-20 19:00:00,New York,Knicks,1610612752,Minneapolis,Lakers,1610612747,0,0,106,116,,,,,43,,,,,29,20,0.69,,,,25,,-10,0,,,,,,,,,,,,,,,,,
29300831,1994-03-15 20:00:00,Orlando,Magic,1610612753,Chicago,Bulls,1610612741,0,0,98,108,19,7,2,70,36,0.514,14,6,0.429,30,20,0.667,27,16,43,20,25,-10,240,,,,,,,,,,,,,,,,,
29300412,1994-01-08 20:00:00,Atlanta,Hawks,1610612737,Cleveland,Cavaliers,1610612739,1,1,102,89,25,4,9,95,42,0.442,9,4,0.444,18,14,0.778,27,18,45,16,7,13,240,,,,,,,,,,,,,,,,,
29901050,2000-04-02 19:30:00,Cleveland,Cavaliers,1610612739,Chicago,Bulls,1610612741,1,0,74,83,14,3,6,74,29,0.392,11,4,0.364,15,12,0.8,23,9,32,26,11,-9,240,,,,,,,,,,,,,,,,,
26000087,1960-12-04 19:00:00,Boston,Celtics,1610612738,Los Angeles,Lakers,1610612747,0,1,113,103,0,,,115,44,0.383,,,,35,25,0.714,,,58,19,,10,0,,,,,,,,,,,,,,,,,
40900133,2010-04-23 19:00:00,Boston,Celtics,1610612738,Miami,Heat,1610612748,0,1,100,98,19,2,9,79,37,0.468,23,8,0.348,23,18,0.783,27,11,38,23,15,2,240,,,,,,,,,,,,,,,,,
20000700,2001-02-07 19:30:00,San Antonio,Spurs,1610612759,Cleveland,Cavaliers,1610612739,0,1,107,89,30,5,7,74,41,0.554,15,9,0.6,22,16,0.727,30,7,37,16,12,18,240,,,,,,,,,,,,,,,,,
27300419,1974-01-23 20:00:00,Cleveland,Cavaliers,1610612739,Phoenix,Suns,1610612756,0,0,103,110,,,,,43,,,,,19,17,0.895,,,,29,,-7,240,,,,,,,,,,,,,,,,,
27200349,1973-01-12 19:00:00,Kansas City-Omaha,Kings,1610612758,Milwaukee,Bucks,1610612749,0,0,98,117,,,,,41,,,,,23,16,0.696,,,,19,,-19,240,,,,,,,,,,,,,,,,,
27600703,1977-03-11 19:00:00,Atlanta,Hawks,1610612737,Denver,Nuggets,1610612743,1,1,100,95,,,,,35,,,,,43,30,0.698,,,,27,,5,240,,,,,,,,,,,,,,,,,
29001037,1991-04-12 20:00:00,Indiana,Pacers,1610612754,New York,Knicks,1610612752,0,0,108,112,31,4,4,81,41,0.506,10,4,0.4,25,22,0.88,39,9,48,27,20,-4,240,,,,,,,,,,,,,,,,,
22400457,2025-01-01 19:30:00,New Orleans,Pelicans,1610612740,Miami,Heat,1610612748,0,0,108,119,25,7,4,80,40,0.5,34,9,0.265,22,19,0.864,26,5,31,15,10,-11,240,24,27,25,32,25,0,11,0,21,20,56,5,0,0,5,29,
29000867,1991-03-17 20:00:00,Los Angeles,Lakers,1610612747,San Antonio,Spurs,1610612759,1,1,98,91,27,4,9,75,36,0.48,11,4,0.364,27,22,0.815,21,11,32,16,14,7,240,,,,,,,,,,,,,,,,,
20900687,2010-01-29 21:00:00,Sacramento,Kings,1610612758,Utah,Jazz,1610612762,0,0,94,101,18,3,9,76,33,0.434,20,5,0.25,26,23,0.885,28,9,37,28,16,-7,240,,,,,,,,,,,,,,,,,
26900430,1970-02-13 19:00:00,Seattle,SuperSonics,1610612760,Baltimore,Bullets,1610612764,1,1,141,138,,,,,53,,,,,46,35,0.761,,,,25,,3,240,,,,,,,,,,,,,,,,,
28800816,1989-03-22 20:00:00,Chicago,Bulls,1610612741,Phoenix,Suns,1610612756,0,1,112,111,26,2,8,92,42,0.457,6,4,0.667,27,24,0.889,33,10,43,22,11,1,240,,,,,,,,,,,,,,,,,
21701076,2018-03-22 20:30:00,Utah,Jazz,1610612762,Dallas,Mavericks,1610612742,0,1,119,112,32,6,11,87,46,0.529,29,12,0.414,16,15,0.938,31,8,39,19,11,7,240,,,,,,,,,,,,,,,,,
29100961,1992-03-29 20:00:00,San Antonio,Spurs,1610612759,Detroit,Pistons,1610612765,0,0,103,107,24,5,7,95,47,0.495,6,2,0.333,12,7,0.583,25,14,39,23,9,-4,240,,,,,,,,,,,,,,,,,
28500674,1986-02-28 20:00:00,Detroit,Pistons,1610612765,Atlanta,Hawks,1610612737,1,1,115,103,26,2,10,98,45,0.459,1,0,0,26,25,0.962,23,19,42,25,12,12,240,,,,,,,,,,,,,,,,,
